shipment_id,project_id,order_date,requested_delivery_date,planned_pickup_datetime,actual_pickup_datetime,planned_delivery_datetime,actual_delivery_datetime,origin_facility_id,destination_facility_id,origin_port_id,destination_port_id,primary_mode,carrier_id,vessel_id,cargo_type_id,units,weight_tons,volume_cbm,length_m,width_m,height_m,oversize_flag,heavy_lift_flag,hazardous_flag,temperature_controlled_flag,service_level,incoterm,planned_distance_km,actual_distance_km,planned_transit_days,delay_hours,delay_days,late_bucket,on_time_flag,status,main_delay_reason,freight_cost_eur,fuel_surcharge_eur,port_cost_eur,customs_cost_eur,total_logistics_cost_eur,cargo_value_eur,logistics_cost_pct_cargo_value,co2e_kg,co2e_kg_per_ton_km,damage_flag,claim_amount_eur,risk_score,risk_level
SHP00735,PRJ002,2023-12-27,2024-02-20,2024-02-09T15:00:00,2024-02-09T16:25:41,2024-02-14T02:07:56,2024-02-14T22:38:36,F013,F008,P001,P012,Sea Breakbulk,CAR004,V012,CG003,5,4.57,28.25,8.87,2.68,2.4,Y,N,N,N,Standard,EXW,1003.6,1031.6,6,20.5,0.85,On time,Y,Delivered,Documentation issue,4926.26,429.86,1093.11,778.02,7227.25,183434.47,0.0394,116.68,0.02475,N,0,41,Low
SHP00736,PRJ002,2025-07-12,2025-08-22,2025-08-18T10:00:00,2025-08-18T09:51:19,2025-08-23T13:34:58,2025-08-24T00:47:33,F009,F008,P009,P012,Sea Breakbulk,CAR004,V008,CG002,6,22.89,74.73,15.04,3.78,3.99,Y,N,N,N,Standard,FCA,1909.5,1973.9,6,11.2,0.47,On time,Y,Delivered,Weather disruption,8214.8,1234.36,1490.07,777.22,11716.45,249819.17,0.0469,1638.57,0.03627,N,0,37,Low
SHP00737,PRJ002,2025-08-02,2025-09-21,2025-09-15T14:00:00,2025-09-15T13:30:38,2025-09-17T08:18:00,2025-09-17T09:22:07,F009,F008,,,Road,CAR002,,CG002,7,15.86,65.87,15.68,4.2,4.02,Y,N,N,N,Standard,DAP,2272.6,2245.8,3,1.1,0.04,On time,Y,Delivered,None,7548.8,1103.52,0,406.25,9058.58,137333.91,0.066,3383.75,0.095,N,0,23,Low
SHP00738,PRJ006,2025-11-12,2025-11-30,2025-11-19T14:00:00,2025-11-19T13:52:18,2025-12-01T01:30:12,2025-12-01T08:08:28,F014,F017,P003,P018,Sea Breakbulk,CAR007,V005,CG006,7,36.38,73.44,15.47,4.43,4.29,Y,N,N,N,Expedite,CFR,5862.0,5769.6,13,6.6,0.28,On time,Y,Delivered,None,22991.36,1492.41,2153.18,833.24,27470.19,171610.16,0.1601,5382.13,0.02564,N,0,42,Low
SHP00739,PRJ003,2024-05-11,2024-06-03,2024-06-02T13:00:00,2024-06-02T14:14:18,2024-06-04T15:06:00,2024-06-04T16:42:51,F015,F011,,,Road,CAR001,,CG009,5,18.27,33.48,9.51,1.88,2.2,N,N,Y,Y,Expedite,DDP,2327.9,2377.3,3,1.6,0.07,On time,Y,Delivered,None,7887.67,847.4,0,1030.39,9765.45,171593.81,0.0569,4126.16,0.095,N,0,31,Low
SHP00740,PRJ006,2025-05-04,2025-06-10,2025-05-26T12:00:00,2025-05-26T12:29:16,2025-06-05T00:14:49,2025-06-05T03:40:48,F013,F017,P001,P018,Sea Breakbulk,CAR010,V007,CG003,7,9.95,47.55,11.64,4.13,3.25,Y,N,N,N,Standard,DDP,5224.4,5166.3,11,3.4,0.14,On time,Y,Delivered,None,9670.13,915.77,1022.15,788.81,12396.86,416898.2,0.0297,1248.2,0.02428,N,0,37,Low
SHP00741,PRJ002,2024-01-20,2024-02-28,2024-02-19T15:00:00,2024-02-19T17:07:07,2024-02-23T16:44:45,2024-02-23T08:59:13,F002,F008,P001,P012,RoRo,CAR003,V002,CG010,7,1.88,8.16,5.39,1.99,1.3,N,N,N,N,Expedite,FCA,1383.7,1432.5,5,0,0.0,On time,Y,Delivered,None,3144.32,207.33,977.98,460.27,4789.91,290763.86,0.0165,128.68,0.04778,N,0,29,Low
SHP00742,PRJ002,2024-01-17,2024-03-08,2024-02-25T13:00:00,2024-02-25T12:24:00,2024-03-03T03:51:40,2024-03-02T14:28:00,F012,F008,P007,P012,Sea Breakbulk,CAR010,V007,CG007,7,12.93,39.67,9.47,3.57,3.09,Y,N,N,N,Standard,DAP,2530.2,2502.7,8,0,0.0,On time,Y,Delivered,None,7096.53,603.39,1152.91,877.35,9730.18,248274.28,0.0392,787.38,0.02433,N,0,39,Low
SHP00743,PRJ007,2025-03-31,2025-04-13,2025-04-10T07:00:00,2025-04-10T07:52:52,2025-04-10T21:42:00,2025-04-10T23:33:55,F004,F001,,,Road,CAR012,,CG006,1,28.33,98.46,16.03,5.38,4.34,Y,N,N,N,Standard,DDP,321.7,329.2,1,1.9,0.08,On time,Y,Delivered,None,1935.96,224.49,0,0,2160.45,143655.77,0.015,885.99,0.095,N,0,33,Low
SHP00744,PRJ005,2025-03-07,2025-04-21,2025-04-09T14:00:00,2025-04-09T13:41:23,2025-04-18T00:20:52,2025-04-19T19:42:42,F009,F016,P009,P016,Sea Breakbulk,CAR010,V014,CG002,8,14.52,100.47,17.47,5.79,4.27,Y,N,N,N,Standard,EXW,3172.3,3153.1,10,43.4,1.81,1-2 days,N,Delivered,Port congestion,8860.94,1151.41,1128.37,735.74,11876.46,150001.24,0.0792,1428.79,0.03121,N,0,41,Low
SHP00745,PRJ002,2025-04-13,2025-06-04,2025-05-28T11:00:00,2025-05-28T13:28:40,2025-06-03T14:59:11,2025-06-05T13:55:02,F012,F008,P007,P012,Intermodal,CAR006,,CG005,3,35.45,119.9,18.73,6.02,3.99,Y,N,N,N,Expedite,DDP,2425.8,2455.4,7,46.9,1.96,1-2 days,N,Delivered,Carrier capacity,6769.07,1033.48,1608.41,615.22,10026.19,1352346.48,0.0074,1596.55,0.01834,N,0,43,Low
SHP00746,PRJ007,2025-10-23,2025-11-22,2025-11-19T08:00:00,2025-11-19T07:40:45,2025-11-19T20:24:00,2025-11-19T23:30:23,F004,F001,,,Road,CAR001,,CG002,4,21.69,29.24,9.1,2.38,2.08,N,N,N,N,Expedite,DDP,290.3,291.9,1,3.1,0.13,On time,Y,Delivered,None,1437.42,195.95,0,0,1633.37,197786.35,0.0083,601.47,0.095,N,0,18,Low
SHP00747,PRJ004,2025-08-08,2025-10-01,2025-09-22T11:00:00,2025-09-22T11:17:24,2025-09-27T11:30:05,2025-09-27T18:23:05,F014,F018,P003,P009,Sea Breakbulk,CAR007,V011,CG002,6,15.06,54.74,13.31,3.06,3.27,Y,N,N,N,Standard,DAP,1561.9,1549.7,6,6.9,0.29,On time,Y,Delivered,None,6415.4,853.23,1313.58,881.88,9464.09,126716.92,0.0747,719.45,0.03083,N,0,28,Low
SHP00748,PRJ005,2024-12-10,2025-01-24,2025-01-15T14:00:00,2025-01-15T15:34:17,2025-01-22T20:01:48,2025-01-23T23:21:28,F014,F016,P003,P016,Sea Breakbulk,CAR010,V014,CG002,4,18.37,37.26,10.85,3.62,2.81,Y,N,N,N,Critical,CFR,3744.6,3796.7,8,27.3,1.14,1-2 days,N,Delivered,Carrier capacity,15364.23,1692.32,1153.97,878.92,19089.44,204752.2,0.0932,1805.88,0.02589,N,0,43,Low
SHP00749,PRJ002,2023-12-26,2024-02-15,2024-02-07T07:00:00,2024-02-07T08:04:29,2024-02-11T08:26:27,2024-02-13T10:43:38,F013,F008,P001,P012,RoRo,CAR003,V002,CG009,5,4.66,41.29,9.05,2.91,2.64,Y,N,Y,Y,Critical,DDP,1086.6,1066.8,5,50.3,2.1,3-5 days,N,Delivered,Customs hold,4378.61,692.68,1028.45,1107.32,7207.06,43466.87,0.1658,152.5,0.03068,N,0,62,Medium
SHP00750,PRJ004,2024-06-14,2024-07-15,2024-07-12T07:00:00,2024-07-12T09:53:14,2024-07-14T22:14:56,2024-07-15T09:00:19,F010,F018,P010,P009,Intermodal,CAR006,,CG001,4,4.54,17.13,7.25,1.26,0.9,N,N,N,N,Standard,DDP,566.2,561.5,3,10.8,0.45,On time,Y,Delivered,None,2196.77,248.72,890.1,589.37,3924.96,374603.16,0.0105,111.64,0.04379,Y,3761.93,19,Low
SHP00751,PRJ006,2024-09-21,2024-10-30,2024-10-28T07:00:00,2024-10-28T08:37:12,2024-10-31T21:54:00,2024-11-01T15:43:21,F009,F017,,,Road,CAR008,,CG002,3,19.6,76.93,19.54,4.03,3.79,Y,N,N,N,Critical,FCA,5493.1,5460.3,4,17.8,0.74,1-2 days,N,Delivered,Road permit delay,31220.94,4150.98,0,511.08,35883.0,223260.83,0.1607,10167.08,0.095,N,0,42,Low
SHP00752,PRJ007,2025-08-17,2025-09-11,2025-09-04T11:00:00,2025-09-04T11:40:57,2025-09-09T17:13:00,2025-09-10T08:26:47,F010,F001,P010,P001,Sea Breakbulk,CAR007,V005,CG003,6,8.0,41.15,12.54,3.66,3.06,Y,N,N,N,Standard,DAP,1517.9,1490.8,6,15.2,0.63,On time,Y,Delivered,Road permit delay,6229.86,845.58,1185.54,891.2,9152.18,348615.36,0.0263,556.82,0.04669,N,0,36,Low
SHP00753,PRJ006,2024-05-20,2024-07-08,2024-06-24T07:00:00,2024-06-24T06:11:23,2024-07-04T23:23:58,2024-07-05T06:01:25,F003,F017,P003,P018,Sea Breakbulk,CAR010,V007,CG002,4,17.34,101.6,19.93,5.43,4.57,Y,N,N,N,Critical,FCA,6003.8,6208.5,11,6.6,0.28,On time,Y,Delivered,None,21203.25,2582.36,953.42,560.47,25299.5,158488.88,0.1596,3121.86,0.029,N,0,43,Low
SHP00754,PRJ007,2025-02-06,2025-02-28,2025-02-28T10:00:00,2025-02-28T11:09:06,2025-03-01T00:00:00,2025-03-01T02:23:38,F005,F001,,,Road,CAR011,,CG003,3,10.4,54.87,12.15,4.07,3.68,Y,N,N,N,Standard,FCA,243.7,247.1,2,2.4,0.1,On time,Y,Delivered,None,1089.34,69.14,0,0,1158.48,425074.47,0.0027,244.13,0.095,N,0,24,Low
SHP00755,PRJ005,2024-06-22,2024-08-17,2024-08-06T09:00:00,2024-08-06T11:21:37,2024-08-14T00:43:34,2024-08-15T20:46:46,F012,F016,P007,P016,Intermodal,CAR006,,CG006,3,14.92,110.3,21.23,5.33,4.67,Y,N,N,N,Expedite,FCA,3248.2,3373.1,9,44.1,1.84,1-2 days,N,Delivered,Road permit delay,6011.49,916.75,1047.19,876.23,8851.66,85847.43,0.1031,913.34,0.01815,N,0,49,Medium
SHP00756,PRJ002,2024-11-07,2024-11-24,2024-11-15T07:00:00,2024-11-15T06:40:10,2024-11-22T10:15:18,2024-11-22T16:27:02,F012,F008,P007,P012,Sea Breakbulk,CAR004,V012,CG005,2,15.43,89.46,18.48,4.69,4.04,Y,N,N,N,Standard,CFR,2473.1,2498.1,8,6.2,0.26,On time,Y,Delivered,None,7508.66,488.84,1385.45,783.5,10166.44,585583.76,0.0174,938.46,0.02435,N,0,36,Low
SHP00757,PRJ004,2025-04-26,2025-06-01,2025-05-21T08:00:00,2025-05-21T09:35:14,2025-05-25T12:23:00,2025-05-25T10:48:33,F012,F018,P007,P009,Sea Breakbulk,CAR010,V007,CG006,6,33.37,111.9,20.58,5.95,5.1,Y,N,N,N,Standard,FCA,1053.6,1038.6,5,0,0.0,On time,Y,Delivered,None,6575.62,655.09,1749.96,572.1,9552.76,184716.59,0.0517,961.87,0.02775,N,0,33,Low
SHP00758,PRJ007,2025-07-02,2025-07-11,2025-07-10T08:00:00,2025-07-10T09:45:10,2025-07-10T20:12:00,2025-07-11T01:55:19,F005,F001,,,Road,CAR008,,CG004,2,49.91,114.22,14.57,5.54,4.57,Y,Y,N,N,Critical,FCA,256.9,265.9,1,5.7,0.24,On time,Y,Delivered,None,4615.15,685.51,0,0,5300.66,1163281.53,0.0046,1260.75,0.095,Y,9665.35,44,Low
SHP00759,PRJ006,2025-04-13,2025-06-06,2025-05-27T10:00:00,2025-05-27T12:02:48,2025-06-07T02:37:55,2025-06-06T13:43:23,F011,F017,P006,P018,Sea Breakbulk,CAR007,V005,CG010,1,0.4,13.67,7.11,2.11,1.44,N,N,N,N,Standard,EXW,4885.0,4919.4,12,0,0.0,On time,Y,Delivered,None,5254.09,728.38,1262.55,820.67,8065.69,49117.18,0.1642,48.53,0.02466,N,0,27,Low
SHP00760,PRJ001,2024-07-04,2024-08-01,2024-07-30T08:00:00,2024-07-30T07:56:27,2024-08-02T01:30:50,2024-08-02T12:09:05,F014,F007,P003,P005,Sea Breakbulk,CAR007,V005,CG006,3,24.28,129.5,16.3,6.0,4.58,Y,N,N,N,Critical,DDP,515.5,505.9,4,10.6,0.44,On time,Y,Delivered,Port congestion,8126.94,609.11,1911.39,810.56,11458.0,156471.48,0.0732,483.73,0.03938,N,0,32,Low
SHP00761,PRJ004,2025-01-28,2025-03-18,2025-03-07T15:00:00,2025-03-07T16:57:01,2025-03-11T15:40:55,2025-03-12T22:38:38,F012,F018,P007,P009,Sea Breakbulk,CAR007,V005,CG004,1,55.98,212.01,24.15,7.75,6.33,Y,Y,N,N,Standard,FCA,1024.9,1021.8,5,31.0,1.29,1-2 days,N,Delivered,Carrier capacity,10542.14,1638.35,2945.47,1083.29,16209.25,1079056.34,0.015,1602.54,0.02802,N,0,50,Medium
SHP00762,PRJ003,2024-02-19,2024-03-28,2024-03-18T13:00:00,2024-03-18T15:48:27,2024-03-23T12:59:20,2024-03-24T12:29:48,F004,F011,P004,P006,Sea Breakbulk,CAR007,V011,CG006,1,45.03,142.51,20.8,6.25,5.39,Y,Y,N,N,Standard,DAP,1300.2,1329.2,6,23.5,0.98,On time,Y,Delivered,None,10464.03,1581.23,2502.01,914.8,15462.06,248379.82,0.0623,1587.71,0.02653,N,0,62,Medium
SHP00763,PRJ005,2025-02-15,2025-04-06,2025-04-01T08:00:00,2025-04-01T07:09:22,2025-04-08T08:17:19,2025-04-08T04:20:42,F012,F016,P007,P016,Intermodal,CAR006,,CG003,2,7.71,52.18,12.74,4.45,3.04,Y,N,N,N,Critical,EXW,3309.1,3267.9,8,0,0.0,On time,Y,Delivered,None,6510.23,467.89,1135.48,316.76,8430.36,332331.07,0.0254,457.08,0.01814,N,0,38,Low
SHP00764,PRJ005,2024-09-15,2024-10-14,2024-10-10T13:00:00,2024-10-10T14:53:43,2024-10-16T19:04:17,2024-10-18T13:04:13,F013,F016,P001,P016,Sea Breakbulk,CAR010,V004,CG007,7,17.68,42.14,9.61,3.04,2.56,Y,N,N,N,Standard,EXW,3201.5,3165.5,7,42.0,1.75,1-2 days,N,Delivered,Weather disruption,8722.67,1160.77,1731.47,850.12,12465.04,311478.11,0.04,1349.84,0.02412,N,0,41,Low
SHP00765,PRJ002,2025-03-04,2025-04-08,2025-03-28T08:00:00,2025-03-28T09:04:41,2025-04-01T07:42:14,2025-04-03T00:30:06,F004,F008,P004,P012,RoRo,CAR003,V002,CG004,2,49.12,240.95,25.17,7.75,6.81,Y,Y,N,N,Critical,EXW,1265.2,1290.7,5,40.8,1.7,1-2 days,N,Delivered,Customs hold,12082.57,1629.63,2743.61,867.96,17323.77,1280061.74,0.0135,1965.2,0.031,N,0,59,Medium
SHP00766,PRJ002,2025-09-01,2025-10-01,2025-09-30T11:00:00,2025-09-30T11:20:03,2025-10-03T01:59:18,2025-10-04T18:20:49,F014,F008,P003,P012,RoRo,CAR003,V002,CG002,7,14.05,113.1,17.47,5.93,4.41,Y,N,N,N,Standard,FCA,488.1,501.8,4,40.4,1.68,1-2 days,N,Delivered,Customs hold,2873.06,200.19,1065.77,490.64,4629.66,114911.88,0.0403,325.03,0.0461,N,0,47,Medium
SHP00767,PRJ004,2025-09-22,2025-11-15,2025-11-03T08:00:00,2025-11-03T08:08:42,2025-11-07T14:36:22,2025-11-07T15:55:03,F012,F018,P007,P009,Sea Breakbulk,CAR010,V007,CG006,8,33.34,95.3,15.63,4.91,4.52,Y,N,N,N,Expedite,DAP,997.2,1010.6,5,1.3,0.05,On time,Y,Delivered,None,8175.2,889.29,1499.01,981.56,11545.06,185004.71,0.0624,940.25,0.02791,N,0,28,Low
SHP00768,PRJ004,2025-11-10,2025-12-04,2025-11-26T11:00:00,2025-11-26T11:07:13,2025-11-29T20:03:25,2025-11-29T19:09:53,F005,F018,P002,P009,Intermodal,CAR006,,CG001,5,4.73,16.52,7.94,2.46,1.52,N,N,N,N,Standard,DDP,504.6,496.5,4,0,0.0,On time,Y,Delivered,None,2136.91,197.8,783.78,729.96,3848.44,327756.61,0.0117,95.96,0.04086,N,0,14,Low
SHP00769,PRJ006,2024-07-25,2024-08-31,2024-08-19T13:00:00,2024-08-19T13:24:07,2024-08-29T02:09:25,2024-08-29T12:55:51,F001,F017,P001,P018,Sea Breakbulk,CAR010,V004,CG007,4,18.43,43.52,9.83,3.57,3.1,Y,N,N,N,Standard,DAP,5782.2,5757.3,11,10.8,0.45,On time,Y,Delivered,Customs hold,13279.01,1012.55,1144.27,791.44,16227.27,425487.83,0.0381,2964.38,0.02794,N,0,33,Low
SHP00770,PRJ007,2024-03-30,2024-05-05,2024-04-29T08:00:00,2024-04-29T08:37:15,2024-05-04T03:20:07,2024-05-04T21:08:46,F009,F001,P009,P001,Sea Breakbulk,CAR004,V008,CG002,6,17.66,62.0,13.44,3.09,3.38,Y,N,N,N,Critical,DAP,1298.6,1316.3,6,17.8,0.74,1-2 days,N,Delivered,Customs hold,11222.11,1334.14,1258.48,763.1,14577.83,170990.21,0.0853,1352.47,0.05818,N,0,39,Low
SHP00771,PRJ005,2025-04-07,2025-04-22,2025-04-14T12:00:00,2025-04-14T12:39:12,2025-04-21T19:03:48,2025-04-22T04:43:09,F012,F016,P007,P016,Sea Breakbulk,CAR004,V012,CG006,1,42.86,61.25,13.73,4.05,3.04,Y,N,N,N,Critical,EXW,3202.7,3263.7,8,9.7,0.4,On time,Y,Delivered,None,20339.95,1389.57,2267.17,1067.46,25064.14,213121.68,0.1176,3376.96,0.02414,N,0,38,Low
SHP00772,PRJ004,2025-09-25,2025-11-12,2025-11-06T14:00:00,2025-11-06T13:20:52,2025-11-10T07:19:40,2025-11-11T01:38:28,F013,F018,P001,P009,Intermodal,CAR006,,CG007,4,11.68,39.52,10.96,3.57,2.86,Y,N,N,N,Standard,CFR,778.6,800.2,5,18.3,0.76,On time,Y,Delivered,Customs hold,3047.22,414.87,1328.48,655.4,5445.97,201481.9,0.027,218.78,0.02341,N,0,27,Low
SHP00773,PRJ001,2025-05-08,2025-06-11,2025-05-28T09:00:00,2025-05-28T10:27:04,2025-06-03T07:38:02,2025-06-04T17:44:17,F010,F007,P010,P005,Intermodal,CAR006,,CG005,5,36.87,155.11,19.59,6.45,6.28,Y,N,N,N,Expedite,DAP,1983.7,1957.3,7,34.1,1.42,1-2 days,N,Delivered,Documentation issue,6786.29,929.47,2104.4,975.8,10795.95,1317324.15,0.0082,1709.78,0.02369,N,0,36,Low
SHP00774,PRJ002,2024-08-25,2024-10-04,2024-09-24T10:00:00,2024-09-24T09:38:33,2024-09-30T19:11:11,2024-10-01T10:12:18,F012,F008,P007,P012,Intermodal,CAR006,,CG001,2,4.74,29.66,9.02,2.88,2.74,Y,N,N,N,Expedite,CFR,2423.0,2396.4,7,15.0,0.63,On time,Y,Delivered,Road permit delay,4417.92,354.51,904.0,802.98,6479.41,293853.51,0.022,208.88,0.01839,N,0,32,Low
SHP00775,PRJ003,2024-12-11,2025-01-27,2025-01-14T12:00:00,2025-01-14T12:34:51,2025-01-19T01:34:25,2025-01-19T21:25:20,F010,F011,P010,P006,Intermodal,CAR006,,CG005,6,37.95,124.9,14.87,6.74,5.0,Y,N,N,N,Standard,DAP,1140.1,1134.0,6,19.8,0.83,On time,Y,Delivered,Customs hold,4598.67,424.92,1410.0,759.95,7193.54,1374661.47,0.0052,1295.66,0.03011,N,0,27,Low
SHP00776,PRJ001,2025-09-04,2025-10-20,2025-10-14T13:00:00,2025-10-14T13:33:40,2025-10-18T09:19:18,2025-10-18T14:20:53,F003,F007,P003,P005,Sea Breakbulk,CAR007,V011,CG008,2,75.77,416.29,30.3,10.43,9.52,Y,Y,N,N,Standard,FCA,787.9,779.0,5,5.0,0.21,On time,Y,Delivered,None,12591.91,2068.72,3434.61,1320.75,19415.99,2189768.55,0.0089,3417.29,0.0579,N,0,48,Medium
SHP00777,PRJ006,2025-10-12,2025-11-16,2025-11-05T11:00:00,2025-11-05T11:54:50,2025-11-16T20:20:23,2025-11-18T05:41:48,F001,F017,P001,P018,Intermodal,CAR006,,CG003,5,8.74,33.11,11.34,3.37,2.46,Y,N,N,N,Standard,CFR,5839.9,5964.2,12,33.4,1.39,1-2 days,N,Delivered,Customs hold,6365.46,563.65,1295.83,783.72,9008.66,390983.38,0.023,1144.02,0.02195,N,0,39,Low
SHP00778,PRJ003,2024-03-12,2024-04-25,2024-04-21T13:00:00,2024-04-21T13:22:40,2024-04-25T04:46:00,2024-04-25T00:09:04,F012,F011,P007,P006,Sea Breakbulk,CAR010,V004,CG006,7,42.46,97.32,18.64,4.27,4.28,Y,N,N,N,Critical,DAP,119.1,117.5,5,0,0.0,On time,Y,Delivered,None,7024.31,817.84,1709.53,663.89,10215.57,194367.71,0.0526,224.95,0.04509,N,0,19,Low
SHP00779,PRJ007,2025-09-21,2025-11-05,2025-10-29T14:00:00,2025-10-29T13:31:12,2025-11-02T21:35:16,2025-11-04T13:47:49,F010,F001,P010,P001,Sea Breakbulk,CAR007,V011,CG007,4,12.48,38.7,13.72,2.99,3.26,Y,N,N,N,Expedite,FCA,1548.7,1568.1,5,40.2,1.68,1-2 days,N,Delivered,Port congestion,8535.84,868.62,1376.42,615.8,11396.67,213576.93,0.0534,897.39,0.04586,N,0,35,Low
SHP00780,PRJ001,2025-01-27,2025-02-17,2025-02-13T15:00:00,2025-02-13T16:33:21,2025-02-14T16:12:00,2025-02-14T19:12:00,F005,F007,,,Road,CAR011,,CG005,8,33.79,87.58,14.21,4.87,3.97,Y,N,N,N,Standard,FCA,1183.1,1200.4,2,3.0,0.12,On time,Y,Delivered,None,6527.85,571.52,0,1106.08,8205.45,1227993.34,0.0067,3853.34,0.095,N,0,27,Low
SHP00781,PRJ002,2024-11-09,2024-12-16,2024-12-16T10:00:00,2024-12-16T12:21:07,2024-12-18T13:30:00,2024-12-18T19:20:24,F012,F008,,,Road,CAR008,,CG001,7,6.7,14.12,6.76,1.39,1.7,N,N,N,N,Standard,DDP,2792.4,2846.2,3,5.8,0.24,On time,Y,Delivered,None,5071.74,404.95,0,674.77,6151.46,404855.17,0.0152,1811.61,0.095,N,0,21,Low
SHP00782,PRJ006,2025-08-25,2025-10-12,2025-09-22T12:00:00,2025-09-22T14:28:46,2025-10-04T01:37:32,2025-10-04T01:03:47,F003,F017,P003,P018,Sea Breakbulk,CAR004,V001,CG002,5,9.17,52.44,10.77,3.53,3.67,Y,N,N,N,Standard,DDP,6454.2,6468.0,13,0,0.0,On time,Y,Delivered,None,11390.85,1162.11,1156.83,572.88,14282.67,80923.96,0.1765,1703.43,0.02872,N,0,39,Low
SHP00783,PRJ002,2025-05-28,2025-06-13,2025-06-10T11:00:00,2025-06-10T12:35:43,2025-06-13T03:06:25,2025-06-14T17:36:52,F003,F008,P003,P012,RoRo,CAR003,V006,CG002,8,12.45,78.7,13.2,4.45,3.01,Y,N,N,N,Expedite,DAP,745.3,749.8,4,38.5,1.6,1-2 days,N,Delivered,Weather disruption,4545.04,711.1,1528.15,877.25,7661.54,127070.66,0.0603,601.64,0.06445,N,0,43,Low
SHP00784,PRJ003,2025-01-18,2025-02-03,2025-01-30T13:00:00,2025-01-30T13:41:53,2025-02-02T20:20:50,2025-02-03T21:41:59,F004,F011,P004,P006,Sea Breakbulk,CAR007,V005,CG002,3,23.78,74.19,15.04,4.62,3.66,Y,N,N,N,Critical,DAP,1247.6,1286.3,4,25.4,1.06,1-2 days,N,Delivered,None,9993.35,779.52,1517.8,518.94,12809.61,223301.38,0.0574,809.41,0.02646,N,0,45,Medium
SHP00785,PRJ007,2023-12-13,2024-01-08,2024-01-08T11:00:00,2024-01-08T12:24:50,2024-01-08T23:30:00,2024-01-09T04:21:43,F004,F001,,,Road,CAR002,,CG006,5,36.08,139.42,17.92,6.05,5.62,Y,N,N,N,Standard,DDP,289.5,290.2,1,4.9,0.2,On time,Y,Delivered,None,1930.61,254.63,0,0,2185.24,204812.95,0.0107,994.69,0.095,N,0,26,Low
SHP00786,PRJ001,2025-02-28,2025-03-26,2025-03-17T10:00:00,2025-03-17T11:00:40,2025-03-21T07:24:50,2025-03-22T12:56:18,F005,F007,P002,P005,Sea Breakbulk,CAR010,V014,CG005,8,40.37,78.79,15.17,4.19,4.69,Y,N,N,N,Standard,DAP,1212.2,1225.8,5,29.5,1.23,On time,Y,Delivered,Carrier capacity,7740.0,532.37,1509.71,809.89,10591.97,1134407.41,0.0093,1491.19,0.03013,N,0,36,Low
SHP00787,PRJ004,2025-06-20,2025-07-28,2025-07-18T07:00:00,2025-07-18T09:55:50,2025-07-22T08:31:56,2025-07-22T02:18:39,F013,F018,P001,P009,Intermodal,CAR006,,CG010,2,0.82,9.74,5.53,1.36,1.09,N,N,N,N,Standard,CFR,726.3,756.5,5,0,0.0,On time,Y,Delivered,None,2051.4,308.76,1277.93,261.02,3899.11,97119.55,0.0401,14.81,0.02387,N,0,21,Low
SHP00788,PRJ007,2023-12-28,2024-01-27,2024-01-21T15:00:00,2024-01-21T17:04:49,2024-01-22T03:48:00,2024-01-22T09:06:28,F002,F001,,,Road,CAR001,,CG009,5,23.89,36.54,9.13,3.86,2.09,Y,N,Y,Y,Standard,DDP,357.2,352.1,2,5.3,0.22,On time,Y,Delivered,None,1819.16,136.21,0,0,1955.37,218384.85,0.009,799.11,0.095,N,0,46,Medium
SHP00789,PRJ007,2025-05-16,2025-06-05,2025-05-27T11:00:00,2025-05-27T11:26:12,2025-05-31T20:50:30,2025-06-01T12:31:00,F011,F001,P006,P001,Sea Breakbulk,CAR004,V001,CG005,7,26.36,104.78,17.89,5.54,4.72,Y,N,N,N,Standard,DAP,1956.0,1979.4,5,15.7,0.65,On time,Y,Delivered,Customs hold,8632.66,1064.48,1350.63,1026.92,12074.7,958210.74,0.0126,1869.67,0.03583,N,0,41,Low
SHP00790,PRJ004,2025-10-20,2025-11-07,2025-11-04T08:00:00,2025-11-04T09:21:55,2025-11-08T17:55:30,2025-11-10T02:23:04,F014,F018,P003,P009,Intermodal,CAR006,,CG002,6,20.92,73.68,16.78,4.01,3.62,Y,N,N,N,Standard,EXW,1483.3,1519.4,5,32.5,1.35,1-2 days,N,Delivered,Documentation issue,4213.76,266.6,1834.36,961.27,7275.98,188110.6,0.0387,840.19,0.02643,N,0,29,Low
SHP00791,PRJ001,2024-06-27,2024-08-03,2024-07-23T15:00:00,2024-07-23T15:51:03,2024-07-29T06:40:04,2024-07-30T13:20:23,F012,F007,P007,P005,Sea Breakbulk,CAR007,V011,CG003,1,7.77,41.02,11.73,3.13,3.2,Y,N,N,N,Critical,EXW,1967.0,2046.5,7,30.7,1.28,1-2 days,N,Delivered,Port congestion,9392.06,576.57,816.8,676.19,11461.62,321274.08,0.0357,385.49,0.02424,N,0,35,Low
SHP00792,PRJ003,2024-09-15,2024-09-28,2024-09-23T14:00:00,2024-09-23T13:52:49,2024-09-24T09:24:00,2024-09-24T11:02:38,F009,F011,,,Road,CAR008,,CG002,1,13.88,68.31,13.37,3.65,3.77,Y,N,N,N,Expedite,DDP,914.6,908.3,2,1.6,0.07,On time,Y,Delivered,Documentation issue,3940.58,302.98,0,797.4,5040.96,112793.23,0.0447,1197.68,0.095,N,0,24,Low
