event_id,shipment_id,event_sequence,event_datetime,event_type,event_status,responsible_party,location_reference,notes
EVT00672-02,SHP00672,2,2024-07-09T12:09:13,Pickup completed,Completed,Carrier,Cadiz Module Yard,
EVT00672-03,SHP00672,3,2024-07-09T21:04:51,Origin port gate in,Completed,Port terminal,Algeciras,
EVT00672-04,SHP00672,4,2024-07-10T04:34:23,Vessel departed,Completed,Carrier,Algeciras,
EVT00672-05,SHP00672,5,2024-07-18T02:13:07,Destination port arrival,Completed,Port terminal,Dammam,
EVT00672-06,SHP00672,6,2024-07-18T05:54:41,Customs released,Completed,Forwarder,Dammam,
EVT00672-07,SHP00672,7,2024-07-18T16:55:22,Delivery completed,Completed,Carrier,Dammam Gas Project Site,
EVT00673-01,SHP00673,1,2024-07-17T07:00:00,Booking created,Completed,Forwarder,Cadiz Module Yard,
EVT00673-02,SHP00673,2,2024-08-01T06:09:22,Pickup completed,Completed,Carrier,Cadiz Module Yard,
EVT00673-03,SHP00673,3,2024-08-01T19:52:23,Origin port gate in,Completed,Port terminal,Algeciras,
EVT00673-04,SHP00673,4,2024-08-02T10:34:13,Vessel departed,Completed,Carrier,Algeciras,
EVT00673-05,SHP00673,5,2024-08-05T22:09:34,Customs released,Completed,Forwarder,Marseille-Fos,
EVT00673-06,SHP00673,6,2024-08-06T00:26:34,Destination port arrival,Completed,Port terminal,Marseille-Fos,
EVT00673-07,SHP00673,7,2024-08-06T10:20:51,Delivery completed,Completed,Carrier,Marseille Wind Substation Site,
EVT00674-01,SHP00674,1,2024-08-30T09:00:00,Booking created,Completed,Forwarder,Valencia Export Depot,
EVT00674-02,SHP00674,2,2024-09-03T09:29:32,Pickup completed,Completed,Carrier,Valencia Export Depot,
EVT00674-03,SHP00674,3,2024-09-03T14:44:06,Origin port gate in,Completed,Port terminal,Valencia,
EVT00674-04,SHP00674,4,2024-09-04T08:29:18,Vessel departed,Completed,Carrier,Valencia,
EVT00674-05,SHP00674,5,2024-09-06T17:19:04,Customs released,Completed,Forwarder,Marseille-Fos,
EVT00674-06,SHP00674,6,2024-09-06T20:35:42,Destination port arrival,Completed,Port terminal,Marseille-Fos,
EVT00674-07,SHP00674,7,2024-09-07T09:55:37,Delivery completed,Completed,Carrier,Marseille Wind Substation Site,
EVT00675-01,SHP00675,1,2025-08-05T09:00:00,Booking created,Completed,Forwarder,Antwerp EPC Supplier Yard,
EVT00675-02,SHP00675,2,2025-08-12T11:49:36,Pickup completed,Completed,Carrier,Antwerp EPC Supplier Yard,
EVT00675-03,SHP00675,3,2025-08-14T05:17:40,Delivery completed,Completed,Carrier,Sines Energy Project Site,
EVT00676-01,SHP00676,1,2024-12-24T11:00:00,Booking created,Completed,Forwarder,Valencia Export Depot,
EVT00676-02,SHP00676,2,2024-12-31T10:47:48,Pickup completed,Completed,Carrier,Valencia Export Depot,
EVT00676-03,SHP00676,3,2024-12-31T19:05:55,Origin port gate in,Completed,Port terminal,Valencia,
EVT00676-04,SHP00676,4,2025-01-01T06:04:23,Vessel departed,Completed,Carrier,Valencia,
EVT00676-05,SHP00676,5,2025-01-06T22:57:30,Destination port arrival,Completed,Port terminal,Alexandria,
EVT00676-06,SHP00676,6,2025-01-07T00:18:50,Customs released,Completed,Forwarder,Alexandria,
EVT00676-07,SHP00676,7,2025-01-07T21:26:08,Delivery completed,Completed,Carrier,Alexandria Water Project Site,
EVT00677-01,SHP00677,1,2025-02-09T09:00:00,Booking created,Completed,Forwarder,Tarragona Equipment Vendor,
EVT00677-02,SHP00677,2,2025-02-24T10:00:14,Pickup completed,Completed,Carrier,Tarragona Equipment Vendor,
EVT00677-03,SHP00677,3,2025-02-25T05:05:35,Delivery completed,Completed,Carrier,Marseille Wind Substation Site,
EVT00678-01,SHP00678,1,2024-07-01T15:00:00,Booking created,Completed,Forwarder,Tarragona Equipment Vendor,
EVT00678-02,SHP00678,2,2024-07-15T17:55:52,Pickup completed,Completed,Carrier,Tarragona Equipment Vendor,
EVT00678-03,SHP00678,3,2024-07-16T04:23:15,Origin port gate in,Completed,Port terminal,Barcelona,
EVT00678-04,SHP00678,4,2024-07-16T09:12:35,Vessel departed,Completed,Carrier,Barcelona,
EVT00678-05,SHP00678,5,2024-07-24T21:21:28,Destination port arrival,Completed,Port terminal,Dammam,
EVT00678-06,SHP00678,6,2024-07-24T22:03:53,Customs released,Completed,Forwarder,Dammam,
EVT00678-07,SHP00678,7,2024-07-26T06:51:41,Delivery completed,Completed,Carrier,Dammam Gas Project Site,
EVT00679-01,SHP00679,1,2025-01-15T14:00:00,Booking created,Completed,Forwarder,Madrid Cross Dock,
EVT00679-02,SHP00679,2,2025-01-29T14:04:50,Pickup completed,Completed,Carrier,Madrid Cross Dock,
EVT00679-03,SHP00679,3,2025-01-30T08:44:35,Origin port gate in,Completed,Port terminal,Valencia,
EVT00679-04,SHP00679,4,2025-01-30T17:01:38,Vessel departed,Completed,Carrier,Valencia,
EVT00679-05,SHP00679,5,2025-02-07T23:06:44,Destination port arrival,Completed,Port terminal,Dammam,
EVT00679-06,SHP00679,6,2025-02-08T11:34:32,Customs released,Completed,Forwarder,Dammam,
EVT00679-07,SHP00679,7,2025-02-08T20:54:01,Delivery completed,Completed,Carrier,Dammam Gas Project Site,
EVT00680-01,SHP00680,1,2024-09-29T15:00:00,Booking created,Completed,Forwarder,Cadiz Module Yard,
EVT00680-02,SHP00680,2,2024-10-10T14:16:27,Pickup completed,Completed,Carrier,Cadiz Module Yard,
EVT00680-03,SHP00680,3,2024-10-11T04:28:56,Origin port gate in,Completed,Port terminal,Algeciras,
EVT00680-04,SHP00680,4,2024-10-11T10:17:14,Vessel departed,Completed,Carrier,Algeciras,
EVT00680-05,SHP00680,5,2024-10-12T12:16:39,Destination port arrival,Completed,Port terminal,Casablanca,
EVT00680-06,SHP00680,6,2024-10-12T15:48:01,Customs released,Completed,Forwarder,Casablanca,
EVT00680-07,SHP00680,7,2024-10-13T09:10:53,Delivery completed,Completed,Carrier,Casablanca Desalination Site,
EVT00681-01,SHP00681,1,2025-01-19T10:00:00,Booking created,Completed,Forwarder,Bilbao Steel Fabricator,
EVT00681-02,SHP00681,2,2025-02-03T11:11:19,Pickup completed,Completed,Carrier,Bilbao Steel Fabricator,
EVT00681-03,SHP00681,3,2025-02-09T09:25:35,Delivery completed,Completed,Carrier,Dammam Gas Project Site,
EVT00682-01,SHP00682,1,2024-08-11T13:00:00,Booking created,Completed,Forwarder,Bilbao Steel Fabricator,
EVT00682-02,SHP00682,2,2024-08-19T13:29:14,Pickup completed,Completed,Carrier,Bilbao Steel Fabricator,
EVT00682-03,SHP00682,3,2024-08-22T14:26:56,Delivery completed,Completed,Carrier,Alexandria Water Project Site,
EVT00683-01,SHP00683,1,2025-09-25T14:00:00,Booking created,Completed,Forwarder,Cadiz Module Yard,
EVT00683-02,SHP00683,2,2025-10-01T15:49:25,Pickup completed,Completed,Carrier,Cadiz Module Yard,
EVT00683-03,SHP00683,3,2025-10-02T01:10:12,Origin port gate in,Completed,Port terminal,Algeciras,
EVT00683-04,SHP00683,4,2025-10-02T10:31:08,Vessel departed,Completed,Carrier,Algeciras,
EVT00683-05,SHP00683,5,2025-10-05T18:04:46,Destination port arrival,Completed,Port terminal,Marseille-Fos,
EVT00683-06,SHP00683,6,2025-10-05T22:36:44,Customs released,Completed,Forwarder,Marseille-Fos,
EVT00683-07,SHP00683,7,2025-10-06T10:36:50,Delivery completed,Completed,Carrier,Marseille Wind Substation Site,
EVT00684-01,SHP00684,1,2025-07-12T11:00:00,Booking created,Completed,Forwarder,Cadiz Module Yard,
EVT00684-02,SHP00684,2,2025-07-18T12:33:12,Pickup completed,Completed,Carrier,Cadiz Module Yard,
EVT00684-03,SHP00684,3,2025-07-18T19:33:05,Origin port gate in,Completed,Port terminal,Algeciras,
EVT00684-04,SHP00684,4,2025-07-19T12:55:14,Vessel departed,Completed,Carrier,Algeciras,
EVT00684-05,SHP00684,5,2025-07-22T19:53:23,Destination port arrival,Completed,Port terminal,Marseille-Fos,
EVT00684-06,SHP00684,6,2025-07-22T23:06:50,Customs released,Completed,Forwarder,Marseille-Fos,
EVT00684-07,SHP00684,7,2025-07-24T09:41:28,Delivery completed,Delayed,Carrier,Marseille Wind Substation Site,Weather disruption
EVT00685-01,SHP00685,1,2024-03-31T11:00:00,Booking created,Completed,Forwarder,Antwerp EPC Supplier Yard,
EVT00685-02,SHP00685,2,2024-04-11T11:39:34,Pickup completed,Completed,Carrier,Antwerp EPC Supplier Yard,
EVT00685-03,SHP00685,3,2024-04-11T16:46:27,Origin port gate in,Completed,Port terminal,Antwerp-Bruges,
EVT00685-04,SHP00685,4,2024-04-12T08:03:03,Vessel departed,Completed,Carrier,Antwerp-Bruges,
EVT00685-05,SHP00685,5,2024-04-16T22:18:36,Customs released,Completed,Forwarder,Sines,
EVT00685-06,SHP00685,6,2024-04-17T01:03:12,Destination port arrival,Completed,Port terminal,Sines,
EVT00685-07,SHP00685,7,2024-04-18T15:22:15,Delivery completed,Delayed,Carrier,Sines Energy Project Site,Customs hold
EVT00686-01,SHP00686,1,2024-09-24T15:00:00,Booking created,Completed,Forwarder,Valencia Export Depot,
EVT00686-02,SHP00686,2,2024-10-07T17:08:41,Pickup completed,Completed,Carrier,Valencia Export Depot,
EVT00686-03,SHP00686,3,2024-10-08T03:25:30,Origin port gate in,Completed,Port terminal,Valencia,
EVT00686-04,SHP00686,4,2024-10-08T13:36:04,Vessel departed,Completed,Carrier,Valencia,
EVT00686-05,SHP00686,5,2024-10-18T07:02:11,Destination port arrival,Completed,Port terminal,Dammam,
EVT00686-06,SHP00686,6,2024-10-18T19:15:49,Customs released,Completed,Forwarder,Dammam,
EVT00686-07,SHP00686,7,2024-10-19T08:49:08,Delivery completed,Completed,Carrier,Dammam Gas Project Site,
EVT00687-01,SHP00687,1,2025-07-17T14:00:00,Booking created,Completed,Forwarder,Cadiz Module Yard,
EVT00687-02,SHP00687,2,2025-07-29T16:08:00,Pickup completed,Completed,Carrier,Cadiz Module Yard,
EVT00687-03,SHP00687,3,2025-07-30T18:33:06,Delivery completed,Completed,Carrier,Zaragoza Distribution Hub,
EVT00688-01,SHP00688,1,2024-07-10T10:00:00,Booking created,Completed,Forwarder,Puertollano Module Yard,
EVT00688-02,SHP00688,2,2024-07-25T10:44:44,Pickup completed,Completed,Carrier,Puertollano Module Yard,
EVT00688-03,SHP00688,3,2024-07-26T03:45:52,Origin port gate in,Completed,Port terminal,Algeciras,
EVT00688-04,SHP00688,4,2024-07-26T14:11:11,Vessel departed,Completed,Carrier,Algeciras,
EVT00688-05,SHP00688,5,2024-07-28T00:44:12,Destination port arrival,Completed,Port terminal,Casablanca,
EVT00688-06,SHP00688,6,2024-07-28T01:23:59,Customs released,Completed,Forwarder,Casablanca,
EVT00688-07,SHP00688,7,2024-07-29T04:53:24,Delivery completed,Completed,Carrier,Casablanca Desalination Site,
EVT00689-01,SHP00689,1,2024-01-18T13:00:00,Booking created,Completed,Forwarder,Bilbao Steel Fabricator,
EVT00689-02,SHP00689,2,2024-01-22T14:28:19,Pickup completed,Completed,Carrier,Bilbao Steel Fabricator,
EVT00689-03,SHP00689,3,2024-01-23T04:00:56,Delivery completed,Completed,Carrier,Zaragoza Distribution Hub,
EVT00690-01,SHP00690,1,2025-05-01T14:00:00,Booking created,Completed,Forwarder,Rotterdam Consolidation Hub,
EVT00690-02,SHP00690,2,2025-05-05T16:57:20,Pickup completed,Completed,Carrier,Rotterdam Consolidation Hub,
EVT00690-03,SHP00690,3,2025-05-05T22:16:01,Origin port gate in,Completed,Port terminal,Rotterdam,
EVT00690-04,SHP00690,4,2025-05-06T03:19:31,Vessel departed,Completed,Carrier,Rotterdam,
EVT00690-05,SHP00690,5,2025-05-11T06:23:43,Destination port arrival,Completed,Port terminal,Sines,
EVT00690-06,SHP00690,6,2025-05-11T17:35:34,Customs released,Completed,Forwarder,Sines,
EVT00690-07,SHP00690,7,2025-05-13T04:37:23,Delivery completed,Delayed,Carrier,Sines Energy Project Site,Carrier capacity
EVT00691-01,SHP00691,1,2024-09-18T12:00:00,Booking created,Completed,Forwarder,Milan Valve Plant,
EVT00691-02,SHP00691,2,2024-09-30T11:41:44,Pickup completed,Completed,Carrier,Milan Valve Plant,
EVT00691-03,SHP00691,3,2024-10-01T00:16:32,Origin port gate in,Completed,Port terminal,Genoa,
EVT00691-04,SHP00691,4,2024-10-01T13:47:21,Vessel departed,Completed,Carrier,Genoa,
EVT00691-05,SHP00691,5,2024-10-03T16:55:20,Destination port arrival,Completed,Port terminal,Rotterdam,
EVT00691-06,SHP00691,6,2024-10-04T00:08:32,Customs released,Completed,Forwarder,Rotterdam,
EVT00691-07,SHP00691,7,2024-10-04T15:23:15,Delivery completed,Completed,Carrier,Rotterdam Consolidation Hub,
EVT00692-01,SHP00692,1,2024-07-02T12:00:00,Booking created,Completed,Forwarder,Tarragona Equipment Vendor,
EVT00692-02,SHP00692,2,2024-07-08T13:43:56,Pickup completed,Completed,Carrier,Tarragona Equipment Vendor,
EVT00692-03,SHP00692,3,2024-07-09T02:53:36,Origin port gate in,Completed,Port terminal,Barcelona,
EVT00692-04,SHP00692,4,2024-07-09T12:11:41,Vessel departed,Completed,Carrier,Barcelona,
EVT00692-05,SHP00692,5,2024-07-13T03:18:48,Destination port arrival,Completed,Port terminal,Sines,
EVT00692-06,SHP00692,6,2024-07-13T10:18:59,Customs released,Completed,Forwarder,Sines,
EVT00692-07,SHP00692,7,2024-07-13T18:49:06,Delivery completed,Completed,Carrier,Sines Energy Project Site,
EVT00693-01,SHP00693,1,2024-02-28T08:00:00,Booking created,Completed,Forwarder,Cadiz Module Yard,
EVT00693-02,SHP00693,2,2024-03-14T08:41:40,Pickup completed,Completed,Carrier,Cadiz Module Yard,
EVT00693-03,SHP00693,3,2024-03-14T16:12:05,Origin port gate in,Completed,Port terminal,Algeciras,
EVT00693-04,SHP00693,4,2024-03-14T19:21:27,Vessel departed,Completed,Carrier,Algeciras,
EVT00693-05,SHP00693,5,2024-03-17T10:06:51,Destination port arrival,Completed,Port terminal,Casablanca,
EVT00693-06,SHP00693,6,2024-03-17T23:03:30,Customs released,Completed,Forwarder,Casablanca,
EVT00693-07,SHP00693,7,2024-03-18T16:13:18,Delivery completed,Completed,Carrier,Casablanca Desalination Site,
EVT00694-01,SHP00694,1,2024-08-26T09:00:00,Booking created,Completed,Forwarder,Bilbao Steel Fabricator,
EVT00694-02,SHP00694,2,2024-09-09T10:30:38,Pickup completed,Completed,Carrier,Bilbao Steel Fabricator,
EVT00694-03,SHP00694,3,2024-09-09T22:26:41,Delivery completed,Completed,Carrier,Zaragoza Distribution Hub,
EVT00695-01,SHP00695,1,2025-07-26T07:00:00,Booking created,Completed,Forwarder,Antwerp EPC Supplier Yard,
EVT00695-02,SHP00695,2,2025-08-06T09:32:19,Pickup completed,Completed,Carrier,Antwerp EPC Supplier Yard,
EVT00695-03,SHP00695,3,2025-08-06T17:58:35,Origin port gate in,Completed,Port terminal,Antwerp-Bruges,
EVT00695-04,SHP00695,4,2025-08-07T04:01:51,Vessel departed,Completed,Carrier,Antwerp-Bruges,
EVT00695-05,SHP00695,5,2025-08-15T10:15:56,Destination port arrival,Completed,Port terminal,Dammam,
EVT00695-06,SHP00695,6,2025-08-15T18:51:39,Customs released,Completed,Forwarder,Dammam,
EVT00695-07,SHP00695,7,2025-08-16T07:38:09,Delivery completed,Completed,Carrier,Dammam Gas Project Site,
EVT00696-01,SHP00696,1,2025-11-27T08:00:00,Booking created,Completed,Forwarder,Cadiz Module Yard,
EVT00696-02,SHP00696,2,2025-12-08T08:57:33,Pickup completed,Completed,Carrier,Cadiz Module Yard,
EVT00696-03,SHP00696,3,2025-12-09T15:46:15,Delivery completed,Completed,Carrier,Marseille Wind Substation Site,
EVT00697-01,SHP00697,1,2024-10-27T13:00:00,Booking created,Completed,Forwarder,Antwerp EPC Supplier Yard,
EVT00697-02,SHP00697,2,2024-11-06T14:47:40,Pickup completed,Completed,Carrier,Antwerp EPC Supplier Yard,
EVT00697-03,SHP00697,3,2024-11-07T02:38:17,Origin port gate in,Completed,Port terminal,Antwerp-Bruges,
EVT00697-04,SHP00697,4,2024-11-07T12:27:04,Vessel departed,Completed,Carrier,Antwerp-Bruges,
EVT00697-05,SHP00697,5,2024-11-12T00:45:46,Destination port arrival,Completed,Port terminal,Casablanca,
EVT00697-06,SHP00697,6,2024-11-12T09:03:15,Customs released,Completed,Forwarder,Casablanca,
EVT00697-07,SHP00697,7,2024-11-12T17:52:36,Delivery completed,Completed,Carrier,Casablanca Desalination Site,
EVT00698-01,SHP00698,1,2024-08-02T08:00:00,Booking created,Completed,Forwarder,Bilbao Steel Fabricator,
EVT00698-02,SHP00698,2,2024-08-07T09:13:38,Pickup completed,Completed,Carrier,Bilbao Steel Fabricator,
EVT00698-03,SHP00698,3,2024-08-10T05:08:08,Delivery completed,Completed,Carrier,Alexandria Water Project Site,
EVT00699-01,SHP00699,1,2024-12-14T07:00:00,Booking created,Completed,Forwarder,Antwerp EPC Supplier Yard,
EVT00699-02,SHP00699,2,2024-12-25T06:11:33,Pickup completed,Completed,Carrier,Antwerp EPC Supplier Yard,
EVT00699-03,SHP00699,3,2024-12-25T15:10:25,Origin port gate in,Completed,Port terminal,Antwerp-Bruges,
EVT00699-04,SHP00699,4,2024-12-26T07:30:35,Vessel departed,Completed,Carrier,Antwerp-Bruges,
EVT00699-05,SHP00699,5,2025-01-04T04:11:54,Destination port arrival,Completed,Port terminal,Dammam,
EVT00699-06,SHP00699,6,2025-01-04T07:25:16,Customs released,Completed,Forwarder,Dammam,
EVT00699-07,SHP00699,7,2025-01-05T06:18:13,Delivery completed,Delayed,Carrier,Dammam Gas Project Site,Documentation issue
EVT00700-01,SHP00700,1,2024-11-17T11:00:00,Booking created,Completed,Forwarder,Antwerp EPC Supplier Yard,
EVT00700-02,SHP00700,2,2024-11-27T11:29:01,Pickup completed,Completed,Carrier,Antwerp EPC Supplier Yard,
EVT00700-03,SHP00700,3,2024-11-27T18:20:46,Origin port gate in,Completed,Port terminal,Antwerp-Bruges,
EVT00700-04,SHP00700,4,2024-11-27T22:58:36,Vessel departed,Completed,Carrier,Antwerp-Bruges,
EVT00700-05,SHP00700,5,2024-12-06T04:43:43,Destination port arrival,Completed,Port terminal,Dammam,
EVT00700-06,SHP00700,6,2024-12-06T20:03:19,Customs released,Completed,Forwarder,Dammam,
EVT00700-07,SHP00700,7,2024-12-07T06:45:43,Delivery completed,Delayed,Carrier,Dammam Gas Project Site,Port congestion
EVT00701-01,SHP00701,1,2025-02-27T09:00:00,Booking created,Completed,Forwarder,Madrid Cross Dock,
EVT00701-02,SHP00701,2,2025-03-12T08:03:14,Pickup completed,Completed,Carrier,Madrid Cross Dock,
EVT00701-03,SHP00701,3,2025-03-13T06:42:30,Origin port gate in,Completed,Port terminal,Valencia,
EVT00701-04,SHP00701,4,2025-03-13T22:28:11,Vessel departed,Completed,Carrier,Valencia,
EVT00701-05,SHP00701,5,2025-03-19T10:25:21,Destination port arrival,Completed,Port terminal,Alexandria,
EVT00701-06,SHP00701,6,2025-03-19T18:28:03,Customs released,Completed,Forwarder,Alexandria,
EVT00701-07,SHP00701,7,2025-03-20T12:53:17,Delivery completed,Delayed,Carrier,Alexandria Water Project Site,Road permit delay
EVT00702-01,SHP00702,1,2024-05-24T11:00:00,Booking created,Completed,Forwarder,Bilbao Steel Fabricator,
EVT00702-02,SHP00702,2,2024-06-04T11:15:46,Pickup completed,Completed,Carrier,Bilbao Steel Fabricator,
EVT00702-03,SHP00702,3,2024-06-04T13:54:26,Origin port gate in,Completed,Port terminal,Bilbao,
EVT00702-04,SHP00702,4,2024-06-04T23:53:10,Vessel departed,Completed,Carrier,Bilbao,
EVT00702-05,SHP00702,5,2024-06-07T06:13:07,Destination port arrival,Completed,Port terminal,Marseille-Fos,
EVT00702-06,SHP00702,6,2024-06-07T11:07:31,Customs released,Completed,Forwarder,Marseille-Fos,
EVT00702-07,SHP00702,7,2024-06-08T01:17:01,Delivery completed,Completed,Carrier,Marseille Wind Substation Site,
EVT00703-01,SHP00703,1,2024-06-18T14:00:00,Booking created,Completed,Forwarder,Puertollano Module Yard,
EVT00703-02,SHP00703,2,2024-06-26T14:43:17,Pickup completed,Completed,Carrier,Puertollano Module Yard,
EVT00703-03,SHP00703,3,2024-06-27T05:36:08,Origin port gate in,Completed,Port terminal,Algeciras,
EVT00703-04,SHP00703,4,2024-06-27T14:43:31,Vessel departed,Completed,Carrier,Algeciras,
EVT00703-05,SHP00703,5,2024-06-29T07:11:20,Destination port arrival,Completed,Port terminal,Casablanca,
EVT00703-06,SHP00703,6,2024-06-29T12:47:57,Customs released,Completed,Forwarder,Casablanca,
EVT00703-07,SHP00703,7,2024-06-29T20:57:53,Delivery completed,Completed,Carrier,Casablanca Desalination Site,
EVT00704-01,SHP00704,1,2025-04-14T09:00:00,Booking created,Completed,Forwarder,Antwerp EPC Supplier Yard,
EVT00704-02,SHP00704,2,2025-04-25T08:20:23,Pickup completed,Completed,Carrier,Antwerp EPC Supplier Yard,
EVT00704-03,SHP00704,3,2025-04-25T17:20:22,Origin port gate in,Completed,Port terminal,Antwerp-Bruges,
EVT00704-04,SHP00704,4,2025-04-26T02:01:32,Vessel departed,Completed,Carrier,Antwerp-Bruges,
EVT00704-05,SHP00704,5,2025-05-03T20:56:31,Destination port arrival,Completed,Port terminal,Dammam,
EVT00704-06,SHP00704,6,2025-05-04T11:48:57,Customs released,Completed,Forwarder,Dammam,
EVT00704-07,SHP00704,7,2025-05-04T17:18:01,Delivery completed,Completed,Carrier,Dammam Gas Project Site,
EVT00705-01,SHP00705,1,2024-08-30T11:00:00,Booking created,Completed,Forwarder,Cadiz Module Yard,
EVT00705-02,SHP00705,2,2024-09-13T10:11:23,Pickup completed,Completed,Carrier,Cadiz Module Yard,
EVT00705-03,SHP00705,3,2024-09-14T17:33:47,Origin port gate in,Completed,Port terminal,Algeciras,
EVT00705-04,SHP00705,4,2024-09-15T07:22:25,Vessel departed,Completed,Carrier,Algeciras,
EVT00705-05,SHP00705,5,2024-09-24T22:57:11,Customs released,Completed,Forwarder,Dammam,
EVT00705-06,SHP00705,6,2024-09-25T00:21:55,Destination port arrival,Completed,Port terminal,Dammam,
EVT00705-07,SHP00705,7,2024-09-25T20:18:05,Delivery completed,Completed,Carrier,Dammam Gas Project Site,
