leg_id,shipment_id,leg_sequence,from_node_id,from_node_name,from_node_type,from_country,from_latitude,from_longitude,to_node_id,to_node_name,to_node_type,to_country,to_latitude,to_longitude,mode,carrier_id,vessel_id,planned_departure_datetime,actual_departure_datetime,planned_arrival_datetime,actual_arrival_datetime,planned_distance_km,actual_distance_km,planned_transit_hours,actual_transit_hours,delay_hours,delay_reason,leg_cost_eur,co2e_kg,wkt_linestring
LEG00653-3,SHP00653,3,PORT_P005,Port of Sines,Port,Portugal,37.9543,-8.8631,FAC_F007,Sines Energy Project Site,Project Site,Portugal,37.956,-8.868,Road,CAR004,V008,2024-09-26T06:15:13,2024-09-26T07:22:07,2024-09-26T10:45:13,2024-09-26T11:42:09,0.6,0.6,4.5,4.3,0,None,433.61,0.6,"LINESTRING (-8.8631 37.9543, -8.868 37.956)"
LEG00654-1,SHP00654,1,FAC_F004,Bilbao Steel Fabricator,Vendor,Spain,43.263,-2.935,FAC_F017,Dammam Gas Project Site,Project Site,Saudi Arabia,26.4207,50.0888,Road,CAR008,,2024-12-20T12:00:00,2024-12-20T12:43:32,2024-12-24T13:48:00,2024-12-24T14:43:16,6070.7,6247.7,97.8,98.0,0.2,None,96389.86,33813.49,"LINESTRING (-2.935 43.263, 50.0888 26.4207)"
LEG00655-1,SHP00655,1,FAC_F012,Antwerp EPC Supplier Yard,Vendor,Belgium,51.2194,4.4025,PORT_P007,Port of Antwerp-Bruges,Port,Belgium,51.2639,4.4009,Road,CAR010,V007,2025-11-25T12:00:00,2025-11-25T13:18:25,2025-11-25T19:24:00,2025-11-25T19:34:36,5.7,5.8,7.4,6.3,0,None,986.68,32.89,"LINESTRING (4.4025 51.2194, 4.4009 51.2639)"
LEG00655-2,SHP00655,2,PORT_P007,Port of Antwerp-Bruges,Port,Belgium,51.2639,4.4009,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,Sea Breakbulk,CAR010,V007,2025-11-26T08:55:17,2025-11-25T23:08:49,2025-12-04T23:43:17,2025-12-04T16:20:25,5076.5,5148.5,206.8,209.2,2.4,None,44739.67,7375.54,"LINESTRING (4.4009 51.2639, 50.184 26.498)"
LEG00655-3,SHP00655,3,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,FAC_F017,Dammam Gas Project Site,Project Site,Saudi Arabia,26.4207,50.0888,Road,CAR010,V007,2025-12-05T04:05:47,2025-12-05T04:40:26,2025-12-05T14:05:47,2025-12-06T19:41:36,15.8,16.9,10.0,39.0,29.0,Road permit delay,1166.33,95.83,"LINESTRING (50.184 26.498, 50.0888 26.4207)"
LEG00656-1,SHP00656,1,FAC_F001,Zaragoza Distribution Hub,Warehouse,Spain,41.6488,-0.8891,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,Road,CAR005,V009,2024-08-06T14:00:00,2024-08-06T15:38:44,2024-08-07T04:48:00,2024-08-07T08:12:09,329.2,347.6,14.8,16.6,1.8,None,975.57,68.69,"LINESTRING (-0.8891 41.6488, -0.323 39.461)"
LEG00656-2,SHP00656,2,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,PORT_P006,Port of Rotterdam,Port,Netherlands,51.947,4.142,Container Sea,CAR005,V009,2024-08-07T13:41:48,2024-08-07T23:58:23,2024-08-11T02:11:48,2024-08-11T13:06:53,1496.1,1601.8,84.5,85.1,0.6,None,2021.25,59.97,"LINESTRING (-0.323 39.461, 4.142 51.947)"
LEG00656-3,SHP00656,3,PORT_P006,Port of Rotterdam,Port,Netherlands,51.947,4.142,FAC_F011,Rotterdam Consolidation Hub,Consolidation Hub,Netherlands,51.9244,4.4777,Road,CAR005,V009,2024-08-11T11:35:33,2024-08-11T23:30:57,2024-08-11T17:35:33,2024-08-12T09:12:21,29.4,30.1,6.0,9.7,3.7,None,449.84,5.95,"LINESTRING (4.142 51.947, 4.4777 51.9244)"
LEG00657-1,SHP00657,1,FAC_F011,Rotterdam Consolidation Hub,Consolidation Hub,Netherlands,51.9244,4.4777,PORT_P006,Port of Rotterdam,Port,Netherlands,51.947,4.142,Road,CAR004,V008,2024-12-30T09:00:00,2024-12-30T09:39:36,2024-12-30T13:24:00,2024-12-30T14:04:48,26.1,27.8,4.4,4.4,0.0,None,912.73,104.16,"LINESTRING (4.4777 51.9244, 4.142 51.947)"
LEG00657-2,SHP00657,2,PORT_P006,Port of Rotterdam,Port,Netherlands,51.947,4.142,PORT_P005,Port of Sines,Port,Portugal,37.9543,-8.8631,Sea Breakbulk,CAR004,V008,2024-12-31T03:14:36,2024-12-30T23:16:12,2025-01-04T01:44:36,2025-01-04T00:34:03,1959.6,2105.5,94.5,97.3,2.8,None,13269.08,1992.98,"LINESTRING (4.142 51.947, -8.8631 37.9543)"
LEG00657-3,SHP00657,3,PORT_P005,Port of Sines,Port,Portugal,37.9543,-8.8631,FAC_F007,Sines Energy Project Site,Project Site,Portugal,37.956,-8.868,Road,CAR004,V008,2025-01-04T06:40:58,2025-01-04T10:12:14,2025-01-04T09:52:58,2025-01-04T15:19:33,0.6,0.6,3.2,5.1,1.9,None,674.85,2.25,"LINESTRING (-8.8631 37.9543, -8.868 37.956)"
LEG00658-1,SHP00658,1,FAC_F004,Bilbao Steel Fabricator,Vendor,Spain,43.263,-2.935,FAC_F007,Sines Energy Project Site,Project Site,Portugal,37.956,-8.868,Road,CAR008,,2025-03-04T07:00:00,2025-03-04T08:07:43,2025-03-04T23:54:00,2025-03-05T04:06:36,932.3,949.8,16.9,20.0,3.1,None,3610.29,1772.14,"LINESTRING (-2.935 43.263, -8.868 37.956)"
LEG00659-1,SHP00659,1,FAC_F013,Valencia Export Depot,Warehouse,Spain,39.4699,-0.3763,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,Road,CAR010,V004,2025-10-30T11:00:00,2025-10-30T12:48:20,2025-10-30T19:48:00,2025-10-30T20:11:31,5.5,5.9,8.8,7.4,0,None,710.38,15.26,"LINESTRING (-0.3763 39.4699, -0.323 39.461)"
LEG00659-2,SHP00659,2,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,Sea Breakbulk,CAR010,V004,2025-10-31T02:59:08,2025-10-31T04:27:00,2025-11-09T09:05:08,2025-11-09T11:34:58,5365.7,5521.2,222.1,223.1,1.0,None,21762.34,3608.21,"LINESTRING (-0.323 39.461, 50.184 26.498)"
LEG00659-3,SHP00659,3,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,FAC_F017,Dammam Gas Project Site,Project Site,Saudi Arabia,26.4207,50.0888,Road,CAR010,V004,2025-11-09T18:36:11,2025-11-09T15:25:03,2025-11-10T03:36:11,2025-11-10T02:43:19,17.0,17.5,9.0,11.3,2.3,None,790.56,45.27,"LINESTRING (50.184 26.498, 50.0888 26.4207)"
LEG00660-1,SHP00660,1,FAC_F005,Tarragona Equipment Vendor,Vendor,Spain,41.1189,1.2445,PORT_P002,Port of Barcelona,Port,Spain,41.3522,2.1686,Road,CAR004,V012,2025-09-23T13:00:00,2025-09-23T12:02:57,2025-09-24T00:42:00,2025-09-24T17:03:08,106.1,113.3,11.7,29.0,17.3,Weather disruption,505.24,66.2,"LINESTRING (1.2445 41.1189, 2.1686 41.3522)"
LEG00660-2,SHP00660,2,PORT_P002,Port of Barcelona,Port,Spain,41.3522,2.1686,PORT_P016,Port of Alexandria,Port,Egypt,31.2001,29.9187,Sea Breakbulk,CAR004,V012,2025-09-24T04:56:45,2025-09-25T05:02:12,2025-09-29T16:20:45,2025-09-30T19:21:42,2830.1,2834.4,131.4,134.3,2.9,None,4244.71,418.36,"LINESTRING (2.1686 41.3522, 29.9187 31.2001)"
LEG00660-3,SHP00660,3,PORT_P016,Port of Alexandria,Port,Egypt,31.2001,29.9187,FAC_F016,Alexandria Water Project Site,Project Site,Egypt,31.2001,29.9187,Road,CAR004,V012,2025-09-30T02:33:04,2025-10-01T06:10:15,2025-09-30T07:51:04,2025-10-01T09:56:39,0.0,0.0,5.3,3.8,0,None,320.0,0.0,"LINESTRING (29.9187 31.2001, 29.9187 31.2001)"
LEG00661-1,SHP00661,1,FAC_F011,Rotterdam Consolidation Hub,Consolidation Hub,Netherlands,51.9244,4.4777,PORT_P006,Port of Rotterdam,Port,Netherlands,51.947,4.142,Road,CAR006,,2025-08-08T09:00:00,2025-08-08T09:58:40,2025-08-08T15:42:00,2025-08-08T15:25:59,28.7,29.7,6.7,5.5,0,None,449.75,7.28,"LINESTRING (4.4777 51.9244, 4.142 51.947)"
LEG00661-2,SHP00661,2,PORT_P006,Port of Rotterdam,Port,Netherlands,51.947,4.142,PORT_P005,Port of Sines,Port,Portugal,37.9543,-8.8631,Container Sea,CAR006,,2025-08-09T04:08:47,2025-08-09T00:04:33,2025-08-13T08:02:47,2025-08-13T04:01:24,1910.9,2061.6,99.9,99.9,0.0,None,2199.5,95.74,"LINESTRING (4.142 51.947, -8.8631 37.9543)"
LEG00661-3,SHP00661,3,PORT_P005,Port of Sines,Port,Portugal,37.9543,-8.8631,FAC_F007,Sines Energy Project Site,Project Site,Portugal,37.956,-8.868,Road,CAR006,,2025-08-13T19:39:43,2025-08-13T11:20:50,2025-08-14T05:39:43,2025-08-14T04:27:08,0.6,0.6,10.0,17.1,7.1,Weather disruption,401.01,0.15,"LINESTRING (-8.8631 37.9543, -8.868 37.956)"
LEG00662-1,SHP00662,1,FAC_F014,Cadiz Module Yard,Module Yard,Spain,36.5271,-6.2886,FAC_F017,Dammam Gas Project Site,Project Site,Saudi Arabia,26.4207,50.0888,Road,CAR002,,2025-04-28T13:00:00,2025-04-28T14:50:32,2025-05-04T08:30:00,2025-05-04T09:46:26,7027.2,7363.0,139.5,138.9,0,None,33785.02,19557.6,"LINESTRING (-6.2886 36.5271, 50.0888 26.4207)"
LEG00663-1,SHP00663,1,FAC_F010,Milan Valve Plant,Vendor,Italy,45.4642,9.19,PORT_P010,Port of Genoa,Port,Italy,44.41,8.925,Road,CAR004,V012,2024-10-17T13:00:00,2024-10-17T14:41:52,2024-10-17T19:24:00,2024-10-17T19:17:23,138.8,140.4,6.4,4.6,0,None,888.97,215.54,"LINESTRING (9.19 45.4642, 8.925 44.41)"
LEG00663-2,SHP00663,2,PORT_P010,Port of Genoa,Port,Italy,44.41,8.925,PORT_P009,Port of Marseille-Fos,Port,France,43.437,4.943,Sea Breakbulk,CAR004,V012,2024-10-18T08:15:58,2024-10-18T07:37:28,2024-10-19T16:45:58,2024-10-19T17:34:36,375.8,396.7,32.5,34.0,1.5,None,3787.6,153.86,"LINESTRING (8.925 44.41, 4.943 43.437)"
LEG00663-3,SHP00663,3,PORT_P009,Port of Marseille-Fos,Port,France,43.437,4.943,FAC_F018,Marseille Wind Substation Site,Project Site,France,43.2965,5.3698,Road,CAR004,V012,2024-10-19T21:45:37,2024-10-20T07:51:41,2024-10-20T02:33:37,2024-10-21T04:27:45,47.9,48.2,4.8,20.6,15.8,Road permit delay,588.88,74.0,"LINESTRING (4.943 43.437, 5.3698 43.2965)"
LEG00664-1,SHP00664,1,FAC_F011,Rotterdam Consolidation Hub,Consolidation Hub,Netherlands,51.9244,4.4777,PORT_P006,Port of Rotterdam,Port,Netherlands,51.947,4.142,Road,CAR006,,2024-10-21T09:00:00,2024-10-21T11:51:25,2024-10-21T13:36:00,2024-10-22T02:37:46,26.4,26.3,4.6,14.8,10.2,Weather disruption,358.96,10.04,"LINESTRING (4.4777 51.9244, 4.142 51.947)"
LEG00664-2,SHP00664,2,PORT_P006,Port of Rotterdam,Port,Netherlands,51.947,4.142,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,Container Sea,CAR006,,2024-10-21T20:26:19,2024-10-22T12:05:09,2024-10-25T06:50:19,2024-10-26T02:26:37,1552.8,1548.6,82.4,86.4,4.0,None,1659.48,112.06,"LINESTRING (4.142 51.947, -0.323 39.461)"
LEG00664-3,SHP00664,3,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,FAC_F001,Zaragoza Distribution Hub,Warehouse,Spain,41.6488,-0.8891,Road,CAR006,,2024-10-25T20:52:29,2024-10-26T11:35:21,2024-10-26T10:10:29,2024-10-27T02:52:46,288.7,290.1,13.3,15.3,2.0,None,749.75,110.79,"LINESTRING (-0.323 39.461, -0.8891 41.6488)"
LEG00665-1,SHP00665,1,FAC_F013,Valencia Export Depot,Warehouse,Spain,39.4699,-0.3763,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,Road,CAR005,V003,2024-07-30T07:00:00,2024-07-30T06:45:22,2024-07-30T15:54:00,2024-07-30T17:00:54,5.3,5.4,8.9,10.3,1.4,None,415.41,7.65,"LINESTRING (-0.3763 39.4699, -0.323 39.461)"
LEG00665-2,SHP00665,2,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,Container Sea,CAR005,V003,2024-07-30T22:27:45,2024-07-30T21:01:33,2024-08-08T17:27:45,2024-08-09T16:30:59,5421.6,5423.5,211.0,235.5,24.5,Port congestion,4975.57,1456.54,"LINESTRING (-0.323 39.461, 50.184 26.498)"
LEG00665-3,SHP00665,3,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,FAC_F017,Dammam Gas Project Site,Project Site,Saudi Arabia,26.4207,50.0888,Road,CAR005,V003,2024-08-09T04:19:45,2024-08-10T02:27:30,2024-08-09T11:31:45,2024-08-10T12:58:17,16.8,17.4,7.2,10.5,3.3,None,449.67,24.66,"LINESTRING (50.184 26.498, 50.0888 26.4207)"
LEG00666-1,SHP00666,1,FAC_F012,Antwerp EPC Supplier Yard,Vendor,Belgium,51.2194,4.4025,PORT_P007,Port of Antwerp-Bruges,Port,Belgium,51.2639,4.4009,Road,CAR006,,2024-06-04T14:00:00,2024-06-04T15:54:32,2024-06-04T22:12:00,2024-06-05T03:21:31,6.1,6.3,8.2,11.4,3.2,Port congestion,462.21,19.18,"LINESTRING (4.4025 51.2194, 4.4009 51.2639)"
LEG00666-2,SHP00666,2,PORT_P007,Port of Antwerp-Bruges,Port,Belgium,51.2639,4.4009,PORT_P005,Port of Sines,Port,Portugal,37.9543,-8.8631,Container Sea,CAR006,,2024-06-05T10:58:24,2024-06-05T15:09:46,2024-06-09T07:28:24,2024-06-09T12:56:56,1919.1,1936.6,92.5,93.8,1.3,None,3713.43,1116.88,"LINESTRING (4.4009 51.2639, -8.8631 37.9543)"
LEG00666-3,SHP00666,3,PORT_P005,Port of Sines,Port,Portugal,37.9543,-8.8631,FAC_F007,Sines Energy Project Site,Project Site,Portugal,37.956,-8.868,Road,CAR006,,2024-06-09T15:36:54,2024-06-10T03:48:57,2024-06-09T20:24:54,2024-06-10T10:29:19,0.6,0.6,4.8,6.7,1.9,None,434.88,1.83,"LINESTRING (-8.8631 37.9543, -8.868 37.956)"
LEG00667-1,SHP00667,1,FAC_F003,Puertollano Module Yard,Module Yard,Spain,38.6871,-4.1121,FAC_F001,Zaragoza Distribution Hub,Warehouse,Spain,41.6488,-0.8891,Road,CAR002,,2024-01-08T11:00:00,2024-01-08T10:21:19,2024-01-09T00:00:00,2024-01-08T22:49:20,497.2,523.3,13.0,12.5,0,None,3795.74,1701.2,"LINESTRING (-4.1121 38.6871, -0.8891 41.6488)"
LEG00668-1,SHP00668,1,FAC_F014,Cadiz Module Yard,Module Yard,Spain,36.5271,-6.2886,PORT_P003,Port of Algeciras,Port,Spain,36.1324,-5.4479,Road,CAR007,V005,2024-12-24T13:00:00,2024-12-24T15:53:38,2024-12-24T19:24:00,2024-12-25T00:37:41,105.5,105.9,6.4,8.7,2.3,None,919.82,125.96,"LINESTRING (-6.2886 36.5271, -5.4479 36.1324)"
LEG00668-2,SHP00668,2,PORT_P003,Port of Algeciras,Port,Spain,36.1324,-5.4479,PORT_P016,Port of Alexandria,Port,Egypt,31.2001,29.9187,Sea Breakbulk,CAR007,V005,2024-12-25T00:13:20,2024-12-25T05:45:15,2025-01-01T09:43:20,2025-01-01T17:10:19,3674.2,3816.6,177.5,179.4,1.9,None,9755.56,1146.81,"LINESTRING (-5.4479 36.1324, 29.9187 31.2001)"
LEG00668-3,SHP00668,3,PORT_P016,Port of Alexandria,Port,Egypt,31.2001,29.9187,FAC_F016,Alexandria Water Project Site,Project Site,Egypt,31.2001,29.9187,Road,CAR007,V005,2025-01-01T19:27:28,2025-01-02T10:53:25,2025-01-01T23:15:28,2025-01-03T15:54:02,0.0,0.0,3.8,29.0,25.2,Port congestion,540.0,0.0,"LINESTRING (29.9187 31.2001, 29.9187 31.2001)"
LEG00669-1,SHP00669,1,FAC_F002,Madrid Cross Dock,Cross Dock,Spain,40.4168,-3.7038,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,Road,CAR006,,2024-12-20T14:00:00,2024-12-20T16:21:47,2024-12-21T02:00:00,2024-12-21T05:46:18,379.3,395.2,12.0,13.4,1.4,None,906.12,159.19,"LINESTRING (-3.7038 40.4168, -0.323 39.461)"
LEG00669-2,SHP00669,2,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,Container Sea,CAR006,,2024-12-21T06:23:38,2024-12-21T21:15:17,2024-12-30T02:35:38,2024-12-30T18:48:33,5042.1,5114.9,212.2,213.6,1.4,None,2836.27,390.37,"LINESTRING (-0.323 39.461, 50.184 26.498)"
LEG00669-3,SHP00669,3,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,FAC_F017,Dammam Gas Project Site,Project Site,Saudi Arabia,26.4207,50.0888,Road,CAR006,,2024-12-30T14:10:28,2024-12-31T02:45:32,2024-12-30T20:58:28,2024-12-31T11:39:29,14.5,15.4,6.8,8.9,2.1,None,342.84,6.2,"LINESTRING (50.184 26.498, 50.0888 26.4207)"
LEG00670-1,SHP00670,1,FAC_F012,Antwerp EPC Supplier Yard,Vendor,Belgium,51.2194,4.4025,PORT_P007,Port of Antwerp-Bruges,Port,Belgium,51.2639,4.4009,Road,CAR004,V008,2025-07-29T07:00:00,2025-07-29T06:27:25,2025-07-29T10:12:00,2025-07-29T12:42:28,5.8,5.8,3.2,6.3,3.1,None,970.76,26.11,"LINESTRING (4.4025 51.2194, 4.4009 51.2639)"
LEG00670-2,SHP00670,2,PORT_P007,Port of Antwerp-Bruges,Port,Belgium,51.2639,4.4009,PORT_P016,Port of Alexandria,Port,Egypt,31.2001,29.9187,Sea Breakbulk,CAR004,V008,2025-07-30T01:46:08,2025-07-29T20:29:43,2025-08-05T13:58:08,2025-08-05T19:48:26,3178.7,3159.4,156.2,167.3,11.1,Port congestion,25887.34,3592.62,"LINESTRING (4.4009 51.2639, 29.9187 31.2001)"
LEG00670-3,SHP00670,3,PORT_P016,Port of Alexandria,Port,Egypt,31.2001,29.9187,FAC_F016,Alexandria Water Project Site,Project Site,Egypt,31.2001,29.9187,Road,CAR004,V008,2025-08-05T20:53:54,2025-08-06T13:39:37,2025-08-06T02:47:54,2025-08-06T22:19:37,0.0,0.0,5.9,8.7,2.8,None,892.8,0.0,"LINESTRING (29.9187 31.2001, 29.9187 31.2001)"
LEG00671-1,SHP00671,1,FAC_F003,Puertollano Module Yard,Module Yard,Spain,38.6871,-4.1121,PORT_P003,Port of Algeciras,Port,Spain,36.1324,-5.4479,Road,CAR004,V001,2024-07-26T08:00:00,2024-07-26T07:43:45,2024-07-27T01:12:00,2024-07-27T04:31:02,400.4,432.2,17.2,20.8,3.6,None,3045.02,1238.75,"LINESTRING (-4.1121 38.6871, -5.4479 36.1324)"
LEG00671-2,SHP00671,2,PORT_P003,Port of Algeciras,Port,Spain,36.1324,-5.4479,PORT_P012,Port of Casablanca,Port,Morocco,33.605,-7.611,Sea Breakbulk,CAR004,V001,2024-07-27T13:33:05,2024-07-27T21:56:48,2024-07-29T19:51:05,2024-07-30T06:05:14,373.2,385.5,54.3,56.1,1.8,None,5036.06,279.13,"LINESTRING (-5.4479 36.1324, -7.611 33.605)"
LEG00671-3,SHP00671,3,PORT_P012,Port of Casablanca,Port,Morocco,33.605,-7.611,FAC_F008,Casablanca Desalination Site,Project Site,Morocco,33.5731,-7.5898,Road,CAR004,V001,2024-07-30T11:28:39,2024-07-30T23:45:21,2024-07-30T20:52:39,2024-07-31T08:10:57,5.2,5.2,9.4,8.4,0,None,570.14,14.9,"LINESTRING (-7.611 33.605, -7.5898 33.5731)"
LEG00672-1,SHP00672,1,FAC_F014,Cadiz Module Yard,Module Yard,Spain,36.5271,-6.2886,PORT_P003,Port of Algeciras,Port,Spain,36.1324,-5.4479,Road,CAR010,V014,2024-07-09T10:00:00,2024-07-09T12:09:13,2024-07-09T17:06:00,2024-07-09T21:04:51,104.3,103.7,7.1,8.9,1.8,None,1542.72,524.89,"LINESTRING (-6.2886 36.5271, -5.4479 36.1324)"
LEG00672-2,SHP00672,2,PORT_P003,Port of Algeciras,Port,Spain,36.1324,-5.4479,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,Sea Breakbulk,CAR010,V014,2024-07-09T23:20:55,2024-07-10T04:34:23,2024-07-17T20:44:55,2024-07-18T02:13:07,5568.9,5628.7,189.4,189.6,0.2,None,28160.63,7197.53,"LINESTRING (-5.4479 36.1324, 50.184 26.498)"
LEG00672-3,SHP00672,3,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,FAC_F017,Dammam Gas Project Site,Project Site,Saudi Arabia,26.4207,50.0888,Road,CAR010,V014,2024-07-18T03:31:30,2024-07-18T08:04:10,2024-07-18T09:01:30,2024-07-18T16:55:22,15.8,16.2,5.5,8.9,3.4,None,727.02,82.0,"LINESTRING (50.184 26.498, 50.0888 26.4207)"
LEG00673-1,SHP00673,1,FAC_F014,Cadiz Module Yard,Module Yard,Spain,36.5271,-6.2886,PORT_P003,Port of Algeciras,Port,Spain,36.1324,-5.4479,Road,CAR010,V004,2024-08-01T07:00:00,2024-08-01T06:09:22,2024-08-01T17:18:00,2024-08-01T19:52:23,107.2,109.8,10.3,13.7,3.4,None,1018.4,382.5,"LINESTRING (-6.2886 36.5271, -5.4479 36.1324)"
LEG00673-2,SHP00673,2,PORT_P003,Port of Algeciras,Port,Spain,36.1324,-5.4479,PORT_P009,Port of Marseille-Fos,Port,France,43.437,4.943,Sea Breakbulk,CAR010,V004,2024-08-02T04:59:42,2024-08-02T10:34:13,2024-08-05T01:59:42,2024-08-06T00:26:34,1278.9,1319.6,69.0,85.9,16.9,Customs hold,6384.27,1161.35,"LINESTRING (-5.4479 36.1324, 4.943 43.437)"
LEG00673-3,SHP00673,3,PORT_P009,Port of Marseille-Fos,Port,France,43.437,4.943,FAC_F018,Marseille Wind Substation Site,Project Site,France,43.2965,5.3698,Road,CAR010,V004,2024-08-05T12:06:41,2024-08-06T04:14:39,2024-08-05T20:06:41,2024-08-06T10:20:51,46.9,49.5,8.0,6.1,0,None,696.36,172.44,"LINESTRING (4.943 43.437, 5.3698 43.2965)"
LEG00674-1,SHP00674,1,FAC_F013,Valencia Export Depot,Warehouse,Spain,39.4699,-0.3763,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,Road,CAR005,V003,2024-09-03T09:00:00,2024-09-03T09:29:32,2024-09-03T13:30:00,2024-09-03T14:44:06,6.0,6.0,4.5,5.2,0.7,None,409.91,1.05,"LINESTRING (-0.3763 39.4699, -0.323 39.461)"
LEG00674-2,SHP00674,2,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,PORT_P009,Port of Marseille-Fos,Port,France,43.437,4.943,Container Sea,CAR005,V003,2024-09-03T20:40:52,2024-09-04T08:29:18,2024-09-06T10:04:52,2024-09-06T20:35:42,652.0,688.4,61.4,60.1,0,None,1687.55,22.92,"LINESTRING (-0.323 39.461, 4.943 43.437)"
LEG00674-3,SHP00674,3,PORT_P009,Port of Marseille-Fos,Port,France,43.437,4.943,FAC_F018,Marseille Wind Substation Site,Project Site,France,43.2965,5.3698,Road,CAR005,V003,2024-09-06T18:16:32,2024-09-07T00:35:27,2024-09-07T01:22:32,2024-09-07T09:55:37,45.0,46.3,7.1,9.3,2.2,None,476.5,8.14,"LINESTRING (4.943 43.437, 5.3698 43.2965)"
LEG00675-1,SHP00675,1,FAC_F012,Antwerp EPC Supplier Yard,Vendor,Belgium,51.2194,4.4025,FAC_F007,Sines Energy Project Site,Project Site,Portugal,37.956,-8.868,Road,CAR012,,2025-08-12T09:00:00,2025-08-12T11:49:36,2025-08-14T00:18:00,2025-08-14T05:17:40,2049.6,2131.6,39.3,41.5,2.2,None,15745.09,8337.01,"LINESTRING (4.4025 51.2194, -8.868 37.956)"
LEG00676-1,SHP00676,1,FAC_F013,Valencia Export Depot,Warehouse,Spain,39.4699,-0.3763,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,Road,CAR010,V014,2024-12-31T11:00:00,2024-12-31T10:47:48,2024-12-31T16:54:00,2024-12-31T19:05:55,5.8,5.7,5.9,8.3,2.4,None,414.08,5.72,"LINESTRING (-0.3763 39.4699, -0.323 39.461)"
LEG00676-2,SHP00676,2,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,PORT_P016,Port of Alexandria,Port,Egypt,31.2001,29.9187,Sea Breakbulk,CAR010,V014,2025-01-01T01:08:21,2025-01-01T06:04:23,2025-01-06T14:26:21,2025-01-06T22:57:30,2979.6,2968.8,133.3,136.9,3.6,None,6022.47,753.13,"LINESTRING (-0.323 39.461, 29.9187 31.2001)"
LEG00676-3,SHP00676,3,PORT_P016,Port of Alexandria,Port,Egypt,31.2001,29.9187,FAC_F016,Alexandria Water Project Site,Project Site,Egypt,31.2001,29.9187,Road,CAR010,V014,2025-01-06T21:41:27,2025-01-07T03:08:53,2025-01-07T04:11:27,2025-01-07T21:26:08,0.0,0.0,6.5,18.3,11.8,Port congestion,400.0,0.0,"LINESTRING (29.9187 31.2001, 29.9187 31.2001)"
LEG00677-1,SHP00677,1,FAC_F005,Tarragona Equipment Vendor,Vendor,Spain,41.1189,1.2445,FAC_F018,Marseille Wind Substation Site,Project Site,France,43.2965,5.3698,Road,CAR001,,2025-02-24T09:00:00,2025-02-24T10:00:14,2025-02-25T03:54:00,2025-02-25T05:05:35,485.0,522.3,18.9,19.1,0.2,None,4738.88,1651.8,"LINESTRING (1.2445 41.1189, 5.3698 43.2965)"
LEG00678-1,SHP00678,1,FAC_F005,Tarragona Equipment Vendor,Vendor,Spain,41.1189,1.2445,PORT_P002,Port of Barcelona,Port,Spain,41.3522,2.1686,Road,CAR004,V012,2024-07-15T15:00:00,2024-07-15T17:55:52,2024-07-15T22:24:00,2024-07-16T04:23:15,98.6,106.1,7.4,10.5,3.1,None,1438.51,307.93,"LINESTRING (1.2445 41.1189, 2.1686 41.3522)"
LEG00678-2,SHP00678,2,PORT_P002,Port of Barcelona,Port,Spain,41.3522,2.1686,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,Sea Breakbulk,CAR004,V012,2024-07-16T10:17:56,2024-07-16T09:12:35,2024-07-24T20:53:56,2024-07-24T21:21:28,4859.2,4940.5,202.6,204.1,1.5,None,20834.5,3622.37,"LINESTRING (2.1686 41.3522, 50.184 26.498)"
LEG00678-3,SHP00678,3,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,FAC_F017,Dammam Gas Project Site,Project Site,Saudi Arabia,26.4207,50.0888,Road,CAR004,V012,2024-07-25T11:30:14,2024-07-25T03:05:37,2024-07-25T20:30:14,2024-07-26T06:51:41,16.0,16.7,9.0,27.8,18.8,Carrier capacity,790.63,48.47,"LINESTRING (50.184 26.498, 50.0888 26.4207)"
